0.000000e+00	1.440284e-06
2.000020e-07	1.436490e-06
4.000040e-07	1.440789e-06
6.000060e-07	1.434808e-06
8.000080e-07	1.430830e-06
1.000010e-06	1.425457e-06
1.200012e-06	1.450852e-06
1.400014e-06	1.445562e-06
1.600016e-06	1.420445e-06
1.800018e-06	1.435159e-06
2.000020e-06	1.445368e-06
2.200022e-06	1.438790e-06
2.400024e-06	1.444602e-06
2.600026e-06	1.437099e-06
2.800028e-06	1.440171e-06
3.000030e-06	1.433935e-06
3.200032e-06	1.444587e-06
3.400034e-06	1.441980e-06
3.600036e-06	1.445829e-06
3.800038e-06	1.454762e-06
4.000040e-06	1.044736e-09
4.200042e-06	3.808985e-09
4.400044e-06	1.149210e-09
4.600046e-06	7.452257e-09
4.800048e-06	1.253683e-09
5.000050e-06	6.679221e-09
5.200052e-06	5.202649e-09
5.400054e-06	1.376429e-08
5.600056e-06	1.462630e-09
5.800058e-06	9.046813e-09
6.000060e-06	4.818523e-09
6.200062e-06	1.619340e-09
6.400064e-06	2.794668e-09
6.600066e-06	3.080765e-08
6.800068e-06	1.776050e-09
7.000070e-06	1.828287e-09
7.200072e-06	1.880523e-09
7.400074e-06	4.507388e-09
7.600076e-06	1.984997e-09
7.800078e-06	6.980172e-09
8.000080e-06	5.215109e-09
8.200082e-06	2.141706e-09
8.400084e-06	2.193943e-09
8.600086e-06	2.246180e-09
8.800088e-06	3.087330e-09
9.000090e-06	5.859255e-09
9.200092e-06	9.179082e-09
9.400094e-06	9.573422e-09
9.600096e-06	2.507362e-09
9.800098e-06	2.559599e-09
1.000010e-05	1.167279e-08
1.020010e-05	8.632592e-09
1.040010e-05	2.716308e-09
1.060011e-05	1.023885e-08
1.080011e-05	2.820781e-09
1.100011e-05	5.042770e-09
1.120011e-05	1.229283e-08
1.140011e-05	2.977490e-09
1.160012e-05	3.185499e-09
1.180012e-05	8.446856e-09
1.200012e-05	1.208427e-08
1.220012e-05	3.186435e-09
1.240012e-05	3.238671e-09
1.260013e-05	3.290908e-09
1.280013e-05	3.343144e-09
1.300013e-05	1.407311e-08
1.320013e-05	3.447616e-09
1.340013e-05	3.499852e-09
1.360014e-05	1.291794e-08
1.380014e-05	1.068550e-08
1.400014e-05	3.656561e-09
1.420014e-05	3.708797e-09
1.440014e-05	3.761033e-09
1.460015e-05	3.813269e-09
1.480015e-05	3.865505e-09
1.500015e-05	1.147242e-08
1.520015e-05	8.642067e-09
1.540015e-05	4.022213e-09
1.560016e-05	9.881613e-09
1.580016e-05	8.335001e-09
1.600016e-05	4.178921e-09
1.620016e-05	4.231157e-09
1.640016e-05	7.341976e-09
1.660017e-05	4.335628e-09
1.680017e-05	2.796065e-08
1.700017e-05	4.440100e-09
1.720017e-05	1.063991e-08
1.740017e-05	1.300127e-08
1.760018e-05	4.596807e-09
1.780018e-05	8.710952e-09
1.800018e-05	8.192787e-09
1.820018e-05	4.753514e-09
1.840018e-05	1.566527e-08
1.860019e-05	4.857985e-09
1.880019e-05	6.299443e-09
1.900019e-05	4.962456e-09
1.920019e-05	1.269036e-08
1.940019e-05	9.850734e-09
1.960020e-05	5.726852e-09
1.980020e-05	5.171398e-09
2.000020e-05	1.440095e-06
2.020020e-05	1.454904e-06
2.040020e-05	1.452279e-06
2.060021e-05	1.451025e-06
2.080021e-05	1.439019e-06
2.100021e-05	1.430584e-06
2.120021e-05	1.454410e-06
2.140021e-05	1.448390e-06
2.160022e-05	1.442207e-06
2.180022e-05	1.441529e-06
2.200022e-05	1.443681e-06
2.220022e-05	1.451893e-06
2.240022e-05	1.459100e-06
2.260023e-05	1.447192e-06
2.280023e-05	1.462196e-06
2.300023e-05	1.473739e-06
2.320023e-05	1.451505e-06
2.340023e-05	1.449096e-06
2.360024e-05	1.455331e-06
2.380024e-05	1.445576e-06
2.400024e-05	9.924083e-09
2.420024e-05	1.012575e-08
2.440024e-05	1.960020e-08
2.460025e-05	1.207358e-08
2.480025e-05	1.843569e-08
2.500025e-05	1.062268e-08
2.520025e-05	6.581741e-09
2.540025e-05	6.633976e-09
2.560026e-05	1.367199e-08
2.580026e-05	1.270464e-08
2.600026e-05	6.790679e-09
2.620026e-05	6.842913e-09
2.640026e-05	1.174099e-08
2.660027e-05	2.388045e-08
2.680027e-05	6.999616e-09
2.700027e-05	1.390372e-08
2.720027e-05	7.104084e-09
2.740027e-05	2.798288e-08
2.760028e-05	7.208552e-09
2.780028e-05	1.348708e-08
2.800028e-05	7.313020e-09
2.820028e-05	1.572983e-08
2.840028e-05	7.417488e-09
2.860029e-05	2.138261e-08
2.880029e-05	1.203395e-08
2.900029e-05	2.727187e-08
2.920029e-05	8.716340e-09
2.940029e-05	1.247898e-08
2.960030e-05	7.730890e-09
2.980030e-05	7.783123e-09
3.000030e-05	7.835357e-09
3.020030e-05	1.227965e-08
3.040030e-05	1.561269e-08
3.060031e-05	1.927473e-08
3.080031e-05	8.044291e-09
3.100031e-05	1.186244e-08
3.120031e-05	1.325967e-08
3.140031e-05	8.200990e-09
3.160032e-05	1.939318e-08
3.180032e-05	8.305456e-09
3.200032e-05	1.063964e-08
3.220032e-05	8.409923e-09
3.240032e-05	1.003227e-08
3.260033e-05	8.514388e-09
3.280033e-05	8.566621e-09
3.300033e-05	8.618854e-09
3.320033e-05	8.671087e-09
3.340033e-05	8.723320e-09
3.360034e-05	1.761063e-08
3.380034e-05	1.341478e-08
3.400034e-05	8.880017e-09
3.420034e-05	8.932250e-09
3.440034e-05	8.984482e-09
3.460035e-05	9.036715e-09
3.480035e-05	9.088947e-09
3.500035e-05	1.017288e-08
3.520035e-05	1.430936e-08
3.540035e-05	3.161728e-08
3.560036e-05	9.297876e-09
3.580036e-05	1.181750e-08
3.600036e-05	9.402340e-09
3.620036e-05	9.454572e-09
3.640036e-05	9.506804e-09
3.660037e-05	1.006208e-08
3.680037e-05	1.509060e-08
